FEATURE_ID	FEATURE_NAME	CHR	START	END	Islet	Muscle	Adipose	Liver
ENSG00000023318	ERP44	chr9	102741461	102861322	0.413439414900636	0.089180325042198	0.329077729099213	0.168302530957953
ENSG00000156398	SFXN2	chr10	104474295	104503249	0.159353873617061	0.0405737275058835	0.255706954344774	0.544365444532282
ENSG00000217128	FNIP1	chr5	130977407	131132710	0.417604008175765	0.159952348462962	0.333636531927291	0.0888071114339822
ENSG00000163288	GABRB1	chr4	47033377	47428461	0.833898684538168	0	0.166101315461832	0
ENSG00000124243	BCAS4	chr20	49411431	49493714	0.723587295416138	0.0458436233863496	0.183603613372285	0.0469654678252274
ENSG00000254440	PBOV1	chr6	138537129	138539627	1	0	0	0
ENSG00000212643	ZRSR1	chr5	112227313	112228791	0.00759227766799107	0.178373166866175	0.659256622283131	0.154777933182703
ENSG00000135900	MRPL44	chr2	224822121	224832431	0.301482683909686	0.251458977274478	0.257283115783629	0.189775223032207
ENSG00000197471	SPN	chr16	29674300	29682187	0.0314626072317088	0.0495069320023528	0.661535745536427	0.257494715229512
ENSG00000184886	PIGW	chr17	34892943	34895159	0.405070595737483	0.188256694742322	0.271123142595012	0.135549566925182
ENSG00000111727	HCFC2	chr12	104458235	104498639	0.23077257648938	0.242283386522473	0.425398314390546	0.101545722597601
ENSG00000183675	PTPN20B	chr10	48736874	48827966	0.595292952148553	0.286335978752984	0.0806210837957474	0.0377499853027151
ENSG00000135974	C2orf49	chr2	105953933	105965668	0.30415220354127	0.185659079086507	0.388321609663368	0.121867107708855
ENSG00000164306	PRIMPOL	chr4	185570767	185615771	0.25306875341565	0.144613985841835	0.499584659563859	0.102732601178656
ENSG00000213886	UBD	chr6	29523292	29527702	0.691993226355277	0	0.128278280163899	0.179728493480824
ENSG00000143545	RAB13	chr1	153954127	153958834	0.345427941075447	0.0566891563838081	0.460809278272536	0.137073624268208
ENSG00000063587	ZNF275	chrX	152599613	152625568	0.36877196243787	0.0935797202181776	0.375896133424589	0.161752183919363
ENSG00000150048	CLEC1A	chr12	10222153	10264226	0.0531832520671887	0.0702514085368186	0.847414784595368	0.0291505548006247
ENSG00000106348	IMPDH1	chr7	128032331	128050306	0.144786416490557	0.0355363638113766	0.7824698074731	0.0372074122249669
ENSG00000145391	SETD7	chr4	140417095	140527853	0.216027136318868	0.327987693839054	0.346573803598538	0.10941136624354
ENSG00000167969	ECI1	chr16	2289396	2302301	0.154943281163614	0.326198426084735	0.205989196192307	0.312869096559344
ENSG00000172432	GTPBP2	chr6	43573057	43596899	0.397581549655745	0.116601688036562	0.397338599737474	0.0884781625702192
ENSG00000137825	ITPKA	chr15	41785591	41795747	0.346831999720866	0.273642868537751	0.124565311681559	0.254959820059824
ENSG00000079150	FKBP7	chr2	179328391	179343327	0.230192758030054	0.0822452777211204	0.580488239057796	0.107073725191029
ENSG00000117114	LPHN2	chr1	81771845	82458120	0.146777715486099	0.0481942931777206	0.574021356584429	0.231006634751751
ENSG00000111254	AKAP3	chr12	4724674	4758213	0.654969824888986	0.104887942275309	0.13450784780948	0.105634385026224
ENSG00000070785	EIF2B3	chr1	45316450	45452282	0.108081505898854	0.411730055828599	0.359055804289125	0.121132633983422
ENSG00000197933	ZNF823	chr19	11832080	11849824	0.385604702342317	0.0625113675681318	0.355462361476498	0.196421568613053
ENSG00000106086	PLEKHA8	chr7	30067020	30170096	0.259187050904684	0.117292052278792	0.479721079662345	0.143799817154179
ENSG00000152377	SPOCK1	chr5	136310987	136934068	0.12128351449689	0.137634361223942	0.739895967509539	0.00118615676962794
ENSG00000186867	QRFPR	chr4	122250467	122302214	0	1	0	0
ENSG00000141756	FKBP10	chr17	39968932	39979465	0.237043690054899	0.0497528226609447	0.669435034180289	0.0437684531038673
ENSG00000188716	DUPD1	chr10	76797594	76818272	0	1	0	0
ENSG00000182667	NTM	chr11	131240373	132206716	0.197409309296399	0.0410225746810118	0.740147923283556	0.0214201927390329
ENSG00000183117	CSMD1	chr8	2792875	4852494	0.162600796852978	0.319761597320106	0.517637605826916	0
ENSG00000156284	CLDN8	chr21	31586324	31588391	1	0	0	0
ENSG00000163945	UVSSA	chr4	1341054	1381837	0.264002605083038	0.0886764751702706	0.505763225358071	0.14155769438862
ENSG00000269175	AC093157.1	chr1	101456188	101457653	0.185034717654937	0.184400366400452	0.298234377841893	0.332330538102718
ENSG00000078142	PIK3C3	chr18	39535171	39667794	0.270993419935956	0.177087914272783	0.450892206185755	0.101026459605506
ENSG00000118402	ELOVL4	chr6	80624529	80657297	0.72596587949656	0.0219552697670924	0.24059189958508	0.0114869511512678
ENSG00000138744	NAAA	chr4	76831809	76862102	0.148820896004382	0.0701381626162285	0.492534268900686	0.288506672478704
ENSG00000178115	GOLGA8Q	chr15	30844183	30854704	0.254882372102906	0.1227259865091	0.5023539273075	0.120037714080494
ENSG00000236761	CTAGE9	chr6	132029581	132032206	0.573544676385186	0	0.161649431605933	0.264805892008881
ENSG00000165732	DDX21	chr10	70715884	70744829	0.548160473321237	0.150736383117945	0.245416465377949	0.0556866781828692
ENSG00000205143	ARID3C	chr9	34621376	34628104	0.0534825731733729	0.00516000817168464	0.0390257209491068	0.902331697705836
ENSG00000269402	AC116407.2	chr17	30506379	30506885	0.515044738394902	0.078415398560984	0.210831767521145	0.19570809552297
ENSG00000102103	PQBP1	chrX	48755195	48760420	0.314813232389398	0.178490152879298	0.327016150968656	0.179680463762649
ENSG00000150551	LYPD1	chr2	133402426	133429152	0.884243434958053	0.00456005367164547	0.0809055556147719	0.0302909557555296
ENSG00000185591	SP1	chr12	53773960	53810230	0.347504486424595	0.157455032587715	0.406572750408926	0.0884677305787647
ENSG00000198382	UVRAG	chr11	75526452	75854239	0.174570719778573	0.126092898638165	0.643083628854038	0.0562527527292244
ENSG00000188211	NCR3LG1	chr11	17373273	17398888	0.856354407758381	0.0293924315959635	0.0958633893070111	0.0183897713386448
ENSG00000140107	SLC25A47	chr14	100789674	100796715	0.00113946754503513	0.000101973974262397	0.000246826820367551	0.998511731660335
ENSG00000164163	ABCE1	chr4	146019369	146050331	0.379009746425483	0.180552066598937	0.323212272410635	0.117225914564945
ENSG00000130304	SLC27A1	chr19	17579578	17616977	0.186581798011283	0.235107058436698	0.509941273236649	0.0683698703153705
ENSG00000213066	FGFR1OP	chr6	167412670	167466201	0.177194234887119	0.121618468278376	0.305707013997978	0.395480282836528
ENSG00000145740	SLC30A5	chr5	68389473	68426896	0.306553079323172	0.102900222231142	0.41313249180403	0.177414206641656
ENSG00000110717	NDUFS8	chr11	67798094	67804111	0.146210301562302	0.411758136680746	0.270419374629773	0.171612187127179
ENSG00000166143	PPP1R14D	chr15	41107650	41120907	0.971567039356976	0	0	0.0284329606430237
ENSG00000147905	ZCCHC7	chr9	37120536	37358146	0.340488345304437	0.113935696437228	0.428034239496985	0.117541718761349
ENSG00000090932	DLL3	chr19	39989535	39999121	0.834996164185045	0.0531995565312296	0.0876417452647965	0.024162534018929
ENSG00000104881	PPP1R13L	chr19	45882892	45908339	0.599313941043366	0.0402189460321455	0.302740075593813	0.0577270373306751
ENSG00000165899	OTOGL	chr12	80603233	80772870	0.814354666305136	0.0329047246208611	0.144029118043855	0.00871149103014783
ENSG00000162104	ADCY9	chr16	4003388	4166186	0.162449937625919	0.50066921663478	0.221721564327075	0.115159281412226
ENSG00000160716	CHRNB2	chr1	154540257	154552502	0.975263562136569	0.00518477164630503	0.0109766058346423	0.0085750603824841
ENSG00000003756	RBM5	chr3	50126341	50156454	0.217794726825188	0.143027701601127	0.517231123202614	0.121946448371071
ENSG00000173013	CCDC96	chr4	7042579	7044728	0.814059491994481	0.0500452522088886	0.110639916457133	0.0252553393394974
ENSG00000121848	RNF115	chr1	145611036	145695797	0.184831024885256	0.404745929511251	0.341695781639923	0.0687272639635705
ENSG00000180574	EIF2S3L	chr12	10658201	10675734	0.424387856424242	0.167939913418917	0.324758970960808	0.0829132591960342
ENSG00000118407	FILIP1	chr6	76001575	76203454	0.0371192628606293	0.739024595310388	0.207169150274903	0.0166869915540797
ENSG00000165283	STOML2	chr9	35099888	35103154	0.231546858952202	0.294047336573455	0.305643621781355	0.168762182692988
ENSG00000131475	VPS25	chr17	40925454	40931617	0.383870039811365	0.145576074051535	0.291868667086675	0.178685219050426
ENSG00000006625	GGCT	chr7	30536237	30544460	0.271319631297469	0.142200365710537	0.45691478064953	0.129565222342464
ENSG00000048028	USP28	chr11	113668596	113746292	0.0987496446927121	0.602626768038498	0.209812754838218	0.0888108324305718
ENSG00000089022	MAPKAPK5	chr12	112280907	112331220	0.327812816785403	0.192222129457037	0.365501270988939	0.114463782768622
ENSG00000168779	SHOX2	chr3	157814948	157824292	0.00720450797230494	0.0554306690710198	0.936351638154517	0.00101318480215795
ENSG00000203950	FAM127B	chrX	134184962	134186226	0.299425885858603	0.0949513715008231	0.519948692197951	0.0856740504426237
ENSG00000126351	THRA	chr17	38214543	38250120	0.251365762411095	0.270480542660211	0.446802831245815	0.0313508636828796
ENSG00000151846	PABPC3	chr13	25670300	25673389	0.412164624120292	0.0615227035143636	0.450283033313233	0.0760296390521109
ENSG00000168631	DPCR1	chr6	30908749	30921998	0.709086840447817	0.072155522397481	0.162697514616891	0.0560601225378113
ENSG00000145826	LECT2	chr5	135257968	135290723	0	0	0	1
ENSG00000113303	BTNL8	chr5	180326077	180377906	0.278735348618345	0.106803560547719	0.474357222921643	0.140103867912293
ENSG00000154124	FAM105B	chr5	14664773	14699820	0.378801398680543	0.121713270890049	0.284601232543746	0.214884097885662
ENSG00000140481	CCDC33	chr15	74509775	74628813	0.83924120029117	0	0.16075879970883	0
ENSG00000069966	GNB5	chr15	52413117	52483566	0.468547438642513	0.0262157765182384	0.312522367657308	0.192714417181941
ENSG00000163357	DCST1	chr1	155006300	155023406	0.366751840584052	0.0637673036738198	0.451416570243407	0.118064285498722
ENSG00000171657	GPR82	chrX	41583408	41589388	0.238502811062003	0.0340681619915504	0.5979258398666	0.129503187079846
ENSG00000148803	FUOM	chr10	135168658	135171529	0.0669613408457378	0.0114439844303275	0.141592346493364	0.780002328230571
ENSG00000065150	IPO5	chr13	98605912	98676551	0.309123440696027	0.325541612896162	0.296038965122696	0.0692959812851152
ENSG00000177125	ZBTB34	chr9	129622944	129648157	0.371681114070503	0.122361298662644	0.407720386057562	0.0982372012092908
ENSG00000204219	TCEA3	chr1	23707554	23751233	0.0550886394192558	0.701516652579091	0.0620845818498161	0.181310126151837
ENSG00000105737	GRIK5	chr19	42502473	42573650	0.784965982714145	0.0367520176238776	0.155783008681416	0.0224989909805611
ENSG00000198477	ZNF280B	chr22	22838767	22863505	0.826489138832601	0.0657420997684767	0.092165711625605	0.0156030497733173
ENSG00000081803	CADPS2	chr7	121958481	122526813	0.218820978099086	0.0492071553135897	0.53720103772846	0.194770828858864
ENSG00000160194	NDUFV3	chr21	44299754	44333414	0.198162867007512	0.398978102552548	0.258355267708689	0.144503762731251
ENSG00000164107	HAND2	chr4	174446120	174451380	0.244965785725305	0.0223327341741015	0.346535307695042	0.386166172405551
ENSG00000159761	C16orf86	chr16	67700719	67702661	0.143696341758697	0.184376316186733	0.508807875923973	0.163119466130597
ENSG00000229314	ORM1	chr9	117085336	117088755	7.39446439388327e-05	3.90597531242484e-05	0.000177519005082319	0.999709476597855
ENSG00000167332	OR51E2	chr11	4701401	4719084	0.106283730566328	0.163935094768947	0.729781174664725	0
ENSG00000153815	CMIP	chr16	81478775	81745367	0.648835190159259	0.0161225195344797	0.287338748558281	0.0477035417479806
ENSG00000171953	ATPAF2	chr17	17880723	17942523	0.245442241277154	0.24667554399448	0.276184380872016	0.231697833856349
ENSG00000028116	VRK2	chr2	58134786	58387055	0.448451789412468	0.170685406206408	0.313921318173815	0.0669414862073086
ENSG00000167945	PRR25	chr16	855443	863861	0.595884923177815	0	0.317288775761976	0.0868263010602089
ENSG00000162928	PEX13	chr2	61244360	61279125	0.290610513262345	0.200042561806368	0.265420595873088	0.243926329058199
ENSG00000171425	ZNF581	chr19	56154913	56156988	0.308685198347335	0.172710043597445	0.430697468623154	0.0879072894320656
ENSG00000214967	NPIPA7	chr16	16472912	16487811	0	0.284561038957845	0.53373650396587	0.181702457076285
ENSG00000168575	SLC20A2	chr8	42273993	42396740	0.291348380461754	0.3875189054133	0.191918687648658	0.129214026476288
ENSG00000172732	MUS81	chr11	65627533	65635113	0.167759432734664	0.209552466584364	0.466384933058661	0.156303167622311
ENSG00000154122	ANKH	chr5	14704910	14871887	0.34125558901249	0.240820646554288	0.272715482073182	0.145208282360041
ENSG00000171574	ZNF584	chr19	58912871	58929694	0.309681543737726	0.206905436858336	0.330779357255566	0.152633662148371
ENSG00000187736	NHEJ1	chr2	219940039	220025587	0.0113807810529378	0.295576302903111	0.515298402146222	0.177744513897729
ENSG00000178826	TMEM139	chr7	142977050	142985141	0.437542986216583	0.00812340766884536	0.100414772724484	0.453918833390087
ENSG00000116604	MEF2D	chr1	156433519	156470620	0.269127389788704	0.433747460368838	0.258442223787678	0.0386829260547801
ENSG00000198513	ATL1	chr14	50999374	51097795	0.543816478891014	0.0377110732503911	0.408195010510607	0.0102774373479876
ENSG00000118705	RPN2	chr20	35806813	35870022	0.345824434882571	0.157610661913914	0.332640276312449	0.163924626891066
ENSG00000100968	NFATC4	chr14	24834879	24848810	0.141862303933149	0.0560960829861759	0.776900635320908	0.0251409777597666
ENSG00000146670	CDCA5	chr11	64833772	64851623	0.308660219278833	0.140741994024835	0.408802047794866	0.141795738901466
ENSG00000187944	C2orf66	chr2	197669726	197675000	0.808339390866896	0.0163781409229777	0.132584009061036	0.04269845914909
ENSG00000243284	VSIG8	chr1	159824106	159832447	0.494451604175576	0.0558670343832782	0.418242599966283	0.031438761474863
ENSG00000065485	PDIA5	chr3	122785909	122880951	0.224159295903305	0.0285267534297256	0.327456961807593	0.419856988859376
ENSG00000076321	KLHL20	chr1	173684080	173755840	0.211667745722531	0.172175226133321	0.48919420817381	0.126962819970338
ENSG00000188389	PDCD1	chr2	242792033	242801060	0.295560591228764	0.0321190349548101	0.540008992882187	0.132311380934239
ENSG00000117598	LPPR5	chr1	99355806	99470588	1	0	0	0
ENSG00000147234	FRMPD3	chrX	106765680	106848481	0.865309606606939	0.0239428239587351	0.0894830258587687	0.0212645435755566
ENSG00000175229	GAL3ST3	chr11	65809423	65816651	0.608751889215796	0.190277405523928	0.155274019342711	0.0456966859175642
ENSG00000154743	TSEN2	chr3	12525931	12581119	0.142693977220539	0.221955045278512	0.493778421872037	0.141572555628912
ENSG00000130244	FAM98C	chr19	38893775	38899694	0.490694348783256	0.033831347823718	0.33263028955933	0.142844013833696
ENSG00000197061	HIST1H4C	chr6	26104104	26104518	0.938162628420771	0	0	0.0618373715792285
ENSG00000182118	FAM89A	chr1	231154704	231175992	0.152465945172632	0.0266678995397631	0.755148256306843	0.0657178989807622
ENSG00000229859	PGA3	chr11	60970852	60980570	0.0736900551414567	0.0493444921890752	0.323930018383833	0.553035434285635
ENSG00000029993	HMGB3	chrX	150148982	150159248	0.253459038459864	0.217151073650272	0.0898378250957129	0.439552062794152
ENSG00000226321	AC104809.3	chr2	241858202	241932728	0.47880587099526	0.0250133353761922	0.236861066032033	0.259319727596514
ENSG00000166033	HTRA1	chr10	124221041	124274424	0.065002008060135	0.0276117863063022	0.735910121443359	0.171476084190203
ENSG00000106615	RHEB	chr7	151163098	151217206	0.418674163899252	0.197385982797459	0.296968788361571	0.0869710649417183
ENSG00000167840	ZNF232	chr17	5008836	5026411	0.324602974043635	0.23362550708654	0.295993490628369	0.145778028241457
ENSG00000110675	ELMOD1	chr11	107461817	107537505	0.04053818085949	0.722495834921875	0.162165249367099	0.0748007348515357
ENSG00000142224	IL19	chr1	206972215	207016324	1	0	0	0
ENSG00000142583	SLC2A5	chr1	9095166	9148537	0.00969837714464811	0.780542725721324	0.201448851714536	0.00831004541949145
ENSG00000105722	ERF	chr19	42751724	42759309	0.505630403971348	0.0341507882156631	0.320366821845259	0.13985198596773
ENSG00000132000	PODNL1	chr19	14042000	14064204	0.316582553699042	0.143532793109182	0.478511128438135	0.0613735247536413
ENSG00000186118	TEX38	chr1	47134527	47139225	0.732855113974239	0.0325346942222148	0.188505947693883	0.0461042441096627
ENSG00000204839	MROH6	chr8	144648357	144655141	0.112996656331141	0.0495712669395669	0.407614323493692	0.429817753235601
ENSG00000106236	NPTX2	chr7	98246609	98259180	0.879502053185858	0.0516311988370181	0.0635399030619985	0.005326844915126
ENSG00000171954	CYP4F22	chr19	15619304	15663128	0.00509255874171794	0.019696101188223	0.235494216366279	0.73971712370378
ENSG00000162434	JAK1	chr1	65298916	65432187	0.357837728045798	0.163039550597152	0.42104722239961	0.0580754989574405
ENSG00000167699	GLOD4	chr17	660337	685512	0.278345669905961	0.117104838599596	0.396170227945775	0.208379263548668
ENSG00000185246	PRPF39	chr14	45553302	45585485	0.302561751023246	0.147125527492722	0.433608823664642	0.11670389781939
ENSG00000141469	SLC14A1	chr18	43304092	43332485	0.31338793420309	0.262714367545188	0.268183770961917	0.155713927289805
ENSG00000124939	SCGB2A1	chr11	61976140	61981408	1	0	0	0
ENSG00000154813	DPH3	chr3	16299485	16306479	0.327504405517009	0.301603550638853	0.275718510715668	0.0951735331284703
ENSG00000172159	FRMD3	chr9	85857905	86153461	0.111373262468988	0.331845161343818	0.549307648182347	0.00747392800484603
ENSG00000100147	CCDC134	chr22	42196683	42222303	0.417073039445981	0.192330426819932	0.23432876986173	0.156267763872358
ENSG00000088543	C3orf18	chr3	50595462	50608361	0.185019129625246	0.387707406171449	0.352650855732748	0.0746226084705562
ENSG00000167182	SP2	chr17	45973516	46006323	0.362154610508736	0.174362924255095	0.386248654630737	0.0772338106054317
